-8.591796    0.044044  0.003294  0.040750 
-8.576788    0.044427  0.003302  0.041125 
-8.561781    0.044806  0.003310  0.041496 
-8.546773    0.045180  0.003318  0.041862 
-8.531766    0.045549  0.003326  0.042223 
-8.516758    0.045915  0.003335  0.042580 
-8.501751    0.046277  0.003343  0.042934 
-8.486743    0.046640  0.003351  0.043289 
-8.471736    0.047004  0.003359  0.043645 
-8.456728    0.047371  0.003368  0.044003 
-8.441721    0.047741  0.003376  0.044365 
-8.426713    0.048117  0.003385  0.044733 
-8.411706    0.048504  0.003393  0.045111 
-8.396698    0.048906  0.003401  0.045504 
-8.381691    0.049326  0.003410  0.045917 
-8.366683    0.049771  0.003418  0.046352 
-8.351676    0.050242  0.003427  0.046815 
-8.336668    0.050742  0.003436  0.047306 
-8.321661    0.051267  0.003444  0.047823 
-8.306653    0.051814  0.003453  0.048362 
-8.291646    0.052379  0.003461  0.048917 
-8.276638    0.052957  0.003470  0.049487 
-8.261631    0.053549  0.003479  0.050070 
-8.246623    0.054152  0.003488  0.050665 
-8.231616    0.054766  0.003497  0.051269 
-8.216608    0.055386  0.003505  0.051880 
-8.201601    0.056009  0.003514  0.052495 
-8.186593    0.056636  0.003523  0.053113 
-8.171586    0.057272  0.003532  0.053739 
-8.156578    0.057923  0.003541  0.054381 
-8.141571    0.058594  0.003550  0.055044 
-8.126563    0.059286  0.003559  0.055726 
-8.111556    0.059992  0.003568  0.056423 
-8.096548    0.060706  0.003577  0.057128 
-8.081541    0.061426  0.003587  0.057839 
-8.066533    0.062158  0.003596  0.058562 
-8.051526    0.062914  0.003605  0.059309 
-8.036518    0.063711  0.003614  0.060096 
-8.021511    0.064561  0.003624  0.060938 
-8.006503    0.065478  0.003633  0.061845 
-7.991496    0.066466  0.003642  0.062824 
-7.976488    0.067525  0.003652  0.063873 
-7.961481    0.068643  0.003661  0.064982 
-7.946473    0.069805  0.003671  0.066134 
-7.931466    0.070988  0.003680  0.067308 
-7.916458    0.072175  0.003690  0.068486 
-7.901451    0.073355  0.003699  0.069656 
-7.886443    0.074526  0.003709  0.070817 
-7.871436    0.075698  0.003719  0.071979 
-7.856428    0.076891  0.003728  0.073163 
-7.841421    0.078136  0.003738  0.074398 
-7.826413    0.079462  0.003748  0.075714 
-7.811406    0.080887  0.003758  0.077129 
-7.796398    0.082408  0.003768  0.078640 
-7.781391    0.084006  0.003778  0.080228 
-7.766383    0.085651  0.003788  0.081863 
-7.751376    0.087314  0.003798  0.083516 
-7.736368    0.088980  0.003808  0.085172 
-7.721361    0.090649  0.003818  0.086831 
-7.706353    0.092330  0.003828  0.088502 
-7.691346    0.094039  0.003838  0.090201 
-7.676338    0.095789  0.003848  0.091941 
-7.661331    0.097589  0.003858  0.093730 
-7.646323    0.099443  0.003869  0.095574 
-7.631316    0.101358  0.003879  0.097479 
-7.616308    0.103347  0.003889  0.099458 
-7.601301    0.105431  0.003900  0.101531 
-7.586293    0.107632  0.003910  0.103721 
-7.571286    0.109974  0.003921  0.106054 
-7.556278    0.112485  0.003931  0.108554 
-7.541271    0.115190  0.003942  0.111248 
-7.526263    0.118114  0.003953  0.114162 
-7.511256    0.121282  0.003963  0.117318 
-7.496248    0.124712  0.003974  0.120738 
-7.481241    0.128419  0.003985  0.124434 
-7.466233    0.132407  0.003996  0.128411 
-7.451226    0.136680  0.004006  0.132673 
-7.436218    0.141239  0.004017  0.137222 
-7.421211    0.146093  0.004028  0.142065 
-7.406203    0.151256  0.004039  0.147217 
-7.391196    0.156752  0.004050  0.152702 
-7.376188    0.162614  0.004062  0.158552 
-7.361181    0.168878  0.004073  0.164806 
-7.346173    0.175582  0.004084  0.171498 
-7.331166    0.182751  0.004095  0.178655 
-7.316158    0.190394  0.004106  0.186288 
-7.301151    0.198518  0.004118  0.194400 
-7.286143    0.207135  0.004129  0.203006 
-7.271136    0.216265  0.004141  0.212125 
-7.256128    0.225926  0.004152  0.221774 
-7.241121    0.236118  0.004164  0.231954 
-7.226113    0.246825  0.004175  0.242650 
-7.211106    0.258023  0.004187  0.253836 
-7.196098    0.269693  0.004199  0.265495 
-7.181091    0.281842  0.004210  0.277631 
-7.166083    0.294515  0.004222  0.290292 
-7.151076    0.307811  0.004234  0.303577 
-7.136068    0.321879  0.004246  0.317633 
-7.121061    0.336883  0.004258  0.332625 
-7.106053    0.352957  0.004270  0.348687 
-7.091046    0.370165  0.004282  0.365882 
-7.076038    0.388487  0.004294  0.384192 
-7.061031    0.407843  0.004307  0.403537 
-7.046023    0.428136  0.004319  0.423818 
-7.031016    0.449285  0.004331  0.444954 
-7.016008    0.471241  0.004344  0.466897 
-7.001001    0.493970  0.004356  0.489614 
-6.985993    0.517421  0.004369  0.513052 
-6.970985    0.541498  0.004381  0.537117 
-6.955978    0.566078  0.004394  0.561684 
-6.940970    0.591043  0.004407  0.586636 
-6.925963    0.616298  0.004420  0.611878 
-6.910955    0.641756  0.004433  0.637323 
-6.895948    0.667296  0.004446  0.662850 
-6.880940    0.692733  0.004459  0.688274 
-6.865933    0.717814  0.004472  0.713342 
-6.850925    0.742289  0.004485  0.737804 
-6.835918    0.766043  0.004499  0.761544 
-6.820910    0.789227  0.004512  0.784714 
-6.805903    0.812292  0.004526  0.807766 
-6.790895    0.835914  0.004540  0.831374 
-6.775888    0.860843  0.004554  0.856289 
-6.760880    0.887778  0.004568  0.883210 
-6.745873    0.917304  0.004582  0.912722 
-6.730865    0.949908  0.004596  0.945312 
